Ensembl_id chr start end gene order expression
ENSMUST00000210477.1 5 98167197 98187454 Prdm8 4343 0
ENSMUST00000057889.7 5 98183120 98185984 A730035I17Rik 4345 0
ENSMUST00000031280.1 5 98254183 98277030 Fgf5 4350 0
ENSMUST00000080333.7 5 98329303 98802019 Cfap299 4352 0
ENSMUST00000198813.1 5 98346393 98349324 E030032P16Rik 4356 0
ENSMUST00000198933.1 5 98453746 98454127 Gm43767 4357 0
ENSMUST00000197105.1 5 98475555 98475664 Mir703 4358 0
ENSMUST00000104236.1 5 98541483 98541614 Gm24279 4359 0
ENSMUST00000112956.1 5 98552694 98553744 Gm11111 4360 0
ENSMUST00000189748.1 5 98553628 98566926 1700010H22Rik 4361 0
ENSMUST00000197143.1 5 98854414 98873760 Bmp3 4364 0
ENSMUST00000161490.7 5 98929772 99037351 Prkg2 4367 0
ENSMUST00000160819.1 5 99021802 99022222 Gm3470 4372 0
ENSMUST00000198339.2 5 99039062 99171421 Gm43251 4373 0
ENSMUST00000031276.14 5 99217425 99252927 Rasgef1b 4374 0
ENSMUST00000196434.1 5 99274094 99279284 Gm35394 4379 0
ENSMUST00000196037.1 5 99508388 99511037 Gm35172 4382 0
ENSMUST00000160088.1 5 99509943 99510682 Gm16227 4383 0
ENSMUST00000162286.1 5 99610624 99611433 Gm16228 4385 0
ENSMUST00000159244.1 5 99625835 99627062 4930405H06Rik 4386 0
ENSMUST00000157166.1 5 99655700 99655832 Gm25969 4387 0
ENSMUST00000159950.7 5 99682409 99690324 Gm16226 4389 0
ENSMUST00000031274.1 5 99682998 99685034 4930522N08Rik 4393 0
ENSMUST00000198449.4 5 99730853 99753973 Gm38413 4395 0
ENSMUST00000200464.1 5 99839532 99839990 Gm43249 4397 0
ENSMUST00000122496.1 5 99870247 99870323 Gm26252 4398 0
ENSMUST00000212164.1 5 99906253 99928394 Vamp9 4399 0
ENSMUST00000158437.1 5 99928282 99928381 Gm22838 4404 0
ENSMUST00000172361.7 5 99955934 99978938 Hnrnpd 4405 0
ENSMUST00000166606.2 5 99977685 99980171 Gm17092 4416 0
ENSMUST00000135424.6 5 100033576 100036068 Hnrnpdl 4418 0
ENSMUST00000169390.7 5 100039984 100068760 Enoph1 4425 0
ENSMUST00000158866.1 5 100056908 100056991 Gm26363 4428 0
ENSMUST00000063192.14 5 100077871 100159808 Tmem150c 4430 0
ENSMUST00000143245.7 5 100077961 100095149 Tmem150cos 4431 0
ENSMUST00000194154.1 5 100196610 100200724 Gm9932 4437 0
ENSMUST00000185221.6 5 100210691 100218049 2310034O05Rik 4438 0
ENSMUST00000150506.1 5 100220439 100355119 Gm8091 4440 0
ENSMUST00000182569.1 5 100361648 100378913 Sec31a 4441 0
ENSMUST00000181873.7 5 100420841 100429535 5430416N02Rik 4453 0
ENSMUST00000183460.1 5 100421967 100422041 Gm27553 4454 0
ENSMUST00000184942.1 5 100426735 100426804 Gm27997 4456 0
ENSMUST00000184987.1 5 100429100 100429238 Gm28030 4459 0
ENSMUST00000184934.1 5 100429328 100429507 Gm27286 4460 0
ENSMUST00000197921.1 5 100429725 100431561 Gm42690 4461 0
ENSMUST00000149714.7 5 100441917 100500592 Lin54 4462 0
ENSMUST00000158117.1 5 100500142 100500218 Gm23222 4472 0
ENSMUST00000195972.1 5 100513186 100513620 Gm19620 4473 0
ENSMUST00000157161.1 5 100517283 100517443 Gm23173 4474 0
ENSMUST00000045993.14 5 100518308 100547803 Cops4 4475 0
ENSMUST00000031264.11 5 100553724 100572245 Plac8 4482 0
ENSMUST00000197922.1 5 100592403 100592756 Gm43510 4486 0
ENSMUST00000031262.8 5 100654722 100674284 Coq2 4487 0
ENSMUST00000123463.1 5 100670858 100678105 Gm15777 4492 0
ENSMUST00000045617.14 5 100679483 100719716 Hpse 4493 0
ENSMUST00000044684.13 5 100762144 100798598 Helq 4495 0
ENSMUST00000016977.14 5 100798626 100804471 Mrps18c 4505 0
ENSMUST00000197084.1 5 100798748 100801045 Gm43511 4510 0
ENSMUST00000153302.7 5 100805191 100820940 Abraxas1 4512 0
ENSMUST00000199779.1 5 100814209 100815285 Gm43513 4519 0
ENSMUST00000198852.1 5 100820329 100820753 Gm43514 4522 0
ENSMUST00000104166.1 5 100831280 100831414 Gm26286 4523 0
ENSMUST00000142871.1 5 100840796 100847167 4930458D05Rik 4524 0
ENSMUST00000144623.1 5 100845712 100846810 Gpat3 4525 0
ENSMUST00000197115.1 5 100884132 100886482 Gm42987 4530 0
ENSMUST00000199211.1 5 100910000 100913707 Gm36793 4531 0
ENSMUST00000197114.1 5 101305577 101305869 Cycs-ps2 4532 0
ENSMUST00000199021.1 5 101505527 101506329 Gm43103 4533 0
ENSMUST00000173738.1 5 101599313 101602375 Gm20484 4534 0
ENSMUST00000044125.10 5 101658138 101664996 Nkx6-1 4535 0
ENSMUST00000196076.1 5 101698132 101704063 Gm42133 4536 0
ENSMUST00000198824.1 5 101703585 101705850 9430085M18Rik 4537 0
ENSMUST00000031273.8 5 101765129 101823858 Cds1 4538 0
ENSMUST00000199649.1 5 101783077 101785671 Gm43273 4539 0
ENSMUST00000200599.1 5 101810491 101812075 Gm43272 4541 0
ENSMUST00000053177.13 5 101832955 102069921 Wdfy3 4542 0
ENSMUST00000173528.7 5 101837415 101846199 Gm20548 4546 0
ENSMUST00000196920.1 5 101956606 101957951 Gm42934 4554 0
ENSMUST00000197792.1 5 102057032 102058069 Gm43787 4555 0
ENSMUST00000198744.1 5 102070217 102071782 Gm29707 4556 0
ENSMUST00000195986.1 5 102159525 102160294 Gm17978 4558 0
ENSMUST00000196547.1 5 102162290 102164359 Gm42933 4559 0
ENSMUST00000197280.1 5 102416202 102416946 Gm42932 4560 0
ENSMUST00000197709.1 5 102474289 102483289 1700013M08Rik 4561 0
ENSMUST00000073302.11 5 102481390 102897936 Arhgap24 4563 0
ENSMUST00000170792.8 5 102907947 103211334 Mapk10 4571 0
ENSMUST00000196071.1 5 102951817 102952072 Gm42522 4578 0
ENSMUST00000199275.1 5 102983841 102986313 Gm43789 4579 0
ENSMUST00000198193.1 5 103230374 103299029 4930429D17Rik 4586 0
ENSMUST00000196923.1 5 103273908 103274496 Gm18702 4587 0
ENSMUST00000197564.1 5 103343971 103345107 Gm42619 4588 0
ENSMUST00000197576.1 5 103346593 103348299 1700021F02Rik 4589 0
ENSMUST00000200007.1 5 103354305 103356698 5430427N15Rik 4590 0
ENSMUST00000199412.4 5 103425191 103541434 Ptpn13 4591 0
ENSMUST00000197715.1 5 103513444 103533021 Gm42620 4595 0
ENSMUST00000157849.1 5 103602586 103602879 Gm23085 4597 0
ENSMUST00000031263.1 5 103605710 103629403 Slc10a6 4598 0
ENSMUST00000118016.1 5 103624470 103625046 Gm15844 4599 0
ENSMUST00000196721.1 5 103635224 103636167 Gm43546 4600 0
ENSMUST00000119824.7 5 103648038 103656010 1700016H13Rik 4601 0
ENSMUST00000157496.1 5 103658236 103658407 Gm25721 4608 0
ENSMUST00000126335.1 5 103692373 103816428 Aff1 4609 0
ENSMUST00000112811.7 5 103861972 103886290 Klhl8 4614 0
ENSMUST00000197729.1 5 103879907 103880235 Gm43547 4619 0
ENSMUST00000179033.1 5 103898878 103898985 Gm24897 4620 0
ENSMUST00000048118.14 5 103955439 103977364 Hsd17b13 4621 0
ENSMUST00000122390.1 5 103989369 103989591 Gm8200 4624 0
ENSMUST00000031251.15 5 103989761 104021919 Hsd17b11 4625 0
ENSMUST00000196765.1 5 104044618 104047397 Gm43545 4627 0
ENSMUST00000128511.7 5 104046305 104058202 Nudt9 4628 0
ENSMUST00000176065.1 5 104048002 104048063 Mir5619 4634 0
ENSMUST00000198340.1 5 104070063 104072325 Gm43333 4635 0
ENSMUST00000164471.7 5 104070063 104077608 Gm17660 4636 0
ENSMUST00000031249.7 5 104079110 104113733 Sparcl1 4639 0
ENSMUST00000181370.1 5 104109216 104116023 Gm26703 4641 0
ENSMUST00000112771.1 5 104170711 104180127 Dspp 4644 0
ENSMUST00000066708.6 5 104202612 104214102 Dmp1 4645 0
ENSMUST00000196103.1 5 104239312 104246702 Gm31048 4646 0
ENSMUST00000177797.1 5 104297187 104297297 Gm23616 4647 0
ENSMUST00000031246.8 5 104299170 104311469 Ibsp 4648 0
ENSMUST00000066207.3 5 104325328 104338611 Mepe 4649 0
ENSMUST00000086833.12 5 104435117 104441048 Spp1 4650 0
ENSMUST00000199139.1 5 104435120 104436372 Gm42793 4652 0
ENSMUST00000086831.3 5 104459449 104505819 Pkd2 4658 0
ENSMUST00000096452.5 5 104508351 104522611 BC005561 4661 0
ENSMUST00000181620.2 5 104525734 104554207 D930016D06Rik 4662 0
ENSMUST00000055593.8 5 104775778 104777227 Gm8258 4667 0
ENSMUST00000186219.6 5 104813168 104860070 Zfp951 4668 0
ENSMUST00000031239.12 5 104935056 104982718 Abcg3 4671 0
ENSMUST00000178720.1 5 104936650 104936757 Gm24097 4673 0
ENSMUST00000197004.1 5 104971694 104972063 Gm43856 4674 0
ENSMUST00000197462.1 5 104987236 104987743 Gm43855 4675 0
ENSMUST00000196461.1 5 104989049 104989331 Gm5870 4676 0
ENSMUST00000199483.4 5 105014149 105022064 Gbp8 4677 0
ENSMUST00000031238.12 5 105077629 105110276 Gbp9 4681 0
ENSMUST00000100962.7 5 105115766 105139586 Gbp4 4685 0
ENSMUST00000050011.9 5 105214906 105293695 Gm43302 4691 0
ENSMUST00000065588.6 5 105215698 105239533 Gbp10 4692 0
ENSMUST00000200045.4 5 105270701 105293684 Gbp6 4694 0
ENSMUST00000100960.10 5 105323041 105346472 Gbp11 4697 0
ENSMUST00000181193.1 5 105401244 105406970 Gm26519 4699 0
ENSMUST00000196818.1 5 105409366 105413912 Gm32051 4700 0
ENSMUST00000112707.2 5 105415774 105490074 Lrrc8b 4702 0
ENSMUST00000196534.1 5 105495469 105497641 Gm42141 4703 0
ENSMUST00000067924.12 5 105519387 105613018 Lrrc8c 4704 0
ENSMUST00000150195.1 5 105580439 105581772 C230066G23Rik 4708 0
ENSMUST00000060531.15 5 105699968 105815215 Lrrc8d 4709 0
ENSMUST00000132586.1 5 105797320 105797713 Rps15a-ps5 4718 0
ENSMUST00000135958.1 5 105814772 105818988 Lrrc8dos 4719 0
ENSMUST00000180167.1 5 105862700 105863702 Gm10359 4721 0
ENSMUST00000200605.1 5 105866360 105866826 Gm43818 4722 0
ENSMUST00000150440.7 5 105876564 105914780 Zfp326 4723 0
ENSMUST00000196459.1 5 105879582 105881844 Gm43817 4730 0
ENSMUST00000199576.1 5 105980572 105981182 Gm19566 4733 0
ENSMUST00000180111.1 5 106072326 106072433 Gm25672 4734 0
ENSMUST00000200427.1 5 106095090 106103547 Gm32736 4735 0
ENSMUST00000196433.1 5 106215650 106216801 Gm5987 4736 0
ENSMUST00000196978.1 5 106272209 106273065 Gm38433 4737 0
ENSMUST00000200592.1 5 106321339 106323217 Gm32921 4738 0
ENSMUST00000198197.1 5 106351534 106364234 4930458A03Rik 4739 0
ENSMUST00000197478.1 5 106355361 106355684 Gm42915 4740 0
ENSMUST00000198220.1 5 106364560 106366849 4930432H08Rik 4741 0
ENSMUST00000197142.1 5 106369011 106370818 Gm42916 4742 0
ENSMUST00000086795.7 5 106452522 106458166 Barhl2 4743 0
ENSMUST00000180862.2 5 106465799 106471007 Gm26872 4744 0
ENSMUST00000131029.1 5 106500893 106574715 Gm28050 4745 0
ENSMUST00000149128.2 5 106557945 106696571 Gm28039 4747 0
ENSMUST00000187692.1 5 106574874 106575387 Gm29464 4748 0
ENSMUST00000167618.1 5 106609097 106609201 Gm17304 4749 0
ENSMUST00000197908.1 5 106610291 106611033 Gm17937 4750 0
ENSMUST00000112696.7 5 106616738 106696830 Zfp644 4751 0
ENSMUST00000200044.1 5 106652808 106655713 Gm43421 4763 0
ENSMUST00000157977.2 5 106669998 106670120 Gm24191 4764 0
ENSMUST00000197334.1 5 106738116 106738764 Gm8365 4771 0
ENSMUST00000148495.1 5 106840191 106895327 Hfm1 4772 0
ENSMUST00000183903.1 5 106879599 106879698 Gm27527 4776 0
ENSMUST00000137795.2 5 106906728 106906980 Olfr719-ps 4780 0
ENSMUST00000117196.8 5 106964321 106984431 Cdc7 4781 0
ENSMUST00000199486.1 5 107048835 107056042 Gm33474 4789 0
ENSMUST00000031224.14 5 107106569 107289629 Tgfbr3 4790 0
ENSMUST00000199780.1 5 107132117 107135688 Gm43422 4793 0
ENSMUST00000198390.1 5 107158477 107160571 Gm43423 4795 0
ENSMUST00000118220.1 5 107241622 107242367 Gm8145 4796 0
ENSMUST00000197184.1 5 107254337 107256504 Gm42900 4797 0
ENSMUST00000157804.1 5 107302945 107303047 Gm22557 4798 0
ENSMUST00000031215.14 5 107331158 107387058 Brdt 4799 0
ENSMUST00000120842.1 5 107381380 107382017 Gm8152 4803 0
ENSMUST00000199508.1 5 107392730 107403480 Gm42902 4804 0
ENSMUST00000082620.1 5 107401318 107401437 n-R5s173 4805 0
ENSMUST00000159968.7 5 107402735 107413620 Ephx4 4806 0
ENSMUST00000171723.1 5 107404822 107431910 Gm17202 4809 0
ENSMUST00000166599.1 5 107431548 107435039 Lpcat2b 4811 0
ENSMUST00000162298.3 5 107437996 107471639 Btbd8 4812 0
ENSMUST00000161387.1 5 107478525 107479080 Gm9727 4816 0
ENSMUST00000143074.1 5 107507620 107580596 Gm42669 4821 0
ENSMUST00000058921.14 5 107534708 107548377 1700028K03Rik 4823 0
ENSMUST00000078021.12 5 107548966 107597639 Glmn 4829 0
ENSMUST00000112650.7 5 107597372 107642922 Rpap2 4837 0
ENSMUST00000149156.1 5 107630249 107633850 A930041C12Rik 4845 0
ENSMUST00000180428.2 5 107659460 107688010 Gm26692 4846 0
ENSMUST00000200000.1 5 107688170 107689167 5830411K02Rik 4847 0
ENSMUST00000198537.1 5 107698211 107703480 4930428O21Rik 4848 0
ENSMUST00000031205.15 5 107716656 107724343 Gfi1 4849 0
ENSMUST00000161480.1 5 107725156 107727104 A430072P03Rik 4853 0
ENSMUST00000112642.7 5 107744794 107875107 Evi5 4855 0
ENSMUST00000198605.1 5 107806361 107807707 Gm43593 4859 0
ENSMUST00000072578.7 5 107830098 107831776 Ube2d2b 4867 0
ENSMUST00000117837.1 5 107844389 107844675 Gm16007 4868 0
ENSMUST00000196922.1 5 107868473 107869638 Gm43592 4870 0
ENSMUST00000082223.12 5 107900501 107909005 Rpl5 4872 0
ENSMUST00000082519.1 5 107904554 107904648 Snord21 4877 0
ENSMUST00000104034.1 5 107905176 107905308 Gm22270 4878 0
ENSMUST00000104238.1 5 107907344 107907476 Gm26387 4880 0
ENSMUST00000031198.10 5 107908052 107987085 Dipk1a 4881 0
ENSMUST00000117916.1 5 108002259 108002486 Gm9850 4884 0
ENSMUST00000180714.1 5 108055494 108055916 Rps19-ps8 4885 0
ENSMUST00000131291.7 5 108065673 108107163 Mtf2 4886 0
ENSMUST00000118036.7 5 108106365 108132565 Tmed5 4902 0
ENSMUST00000197718.4 5 108132874 108161493 Ccdc18 4908 0
ENSMUST00000200167.1 5 108145225 108146907 Gm7118 4911 0
ENSMUST00000199603.1 5 108154244 108154830 Gm8190 4912 0
ENSMUST00000199594.1 5 108210958 108211434 Gm43083 4914 0
ENSMUST00000031190.4 5 108268896 108280526 Dr1 4915 0
ENSMUST00000199082.1 5 108311369 108312749 Gm43081 4917 0
ENSMUST00000031189.13 5 108312608 108348233 Pigg 4918 0
ENSMUST00000196846.1 5 108360186 108363885 9330198I05Rik 4921 0
ENSMUST00000196277.1 5 108364036 108364974 Gm42518 4922 0
ENSMUST00000197216.2 5 108366072 108367922 Gm42517 4923 0
ENSMUST00000197854.1 5 108367768 108369679 Gm10419 4924 0
ENSMUST00000031456.7 5 108388390 108431743 Pde6b 4929 0
ENSMUST00000049628.15 5 108433243 108434448 Atp5k 4932 0
ENSMUST00000239160.1 5 108434469 108441598 AC158912.1 4935 0
ENSMUST00000031455.4 5 108441053 108449100 Mfsd7a 4937 0
ENSMUST00000112597.7 5 108461231 108489224 Pcgf3 4941 0
ENSMUST00000136334.1 5 108517178 108517532 Gm10086 4946 0
ENSMUST00000046892.9 5 108518553 108550024 Cplx1 4947 0
ENSMUST00000196046.1 5 108550080 108553354 Gm43364 4949 0
ENSMUST00000156110.7 5 108569410 108591671 Gak 4950 0
ENSMUST00000196522.1 5 108598520 108600626 Gm43365 4961 0
ENSMUST00000146207.5 5 108629769 108644030 Tmem175 4964 0
ENSMUST00000053913.12 5 108646692 108660811 Dgkq 4970 0
ENSMUST00000071650.12 5 108660330 108684552 Idua 4981 0
ENSMUST00000051757.13 5 108669877 108675569 Slc26a1 4988 0
ENSMUST00000196222.4 5 108692381 108703536 Fgfrl1 4993 0
ENSMUST00000212176.1 5 108729289 108774982 Rnf212 4998 0
ENSMUST00000189659.1 5 108763841 108768914 1700047L14Rik 5004 0
ENSMUST00000004943.1 5 108777234 108795363 Tmed11 5005 0
ENSMUST00000172140.2 5 108791842 108808850 Vmn2r8 5006 0
ENSMUST00000175733.1 5 108821720 108823123 Gm18594 5012 0
ENSMUST00000233198.1 5 108835272 108852601 Vmn2r9 5013 0
ENSMUST00000176157.1 5 108849780 108949255 Gm20629 5017 0
ENSMUST00000194341.1 5 108864832 108868354 Gm10417 5018 0
ENSMUST00000177115.1 5 108872654 108892380 Vmn2r-ps21 5019 0
ENSMUST00000197347.1 5 108903225 108903449 Gm42627 5020 0
ENSMUST00000197240.1 5 108971676 108972050 Gm18971 5021 0
ENSMUST00000175736.1 5 108972796 108975895 Gm18595 5022 0
ENSMUST00000079163.4 5 108990062 109006527 Vmn2r10 5023 0
ENSMUST00000176461.1 5 109016197 109016915 Gm5871 5027 0
ENSMUST00000164875.2 5 109043359 109059569 Vmn2r11 5028 0
ENSMUST00000095922.4 5 109083823 109097950 Vmn2r12 5031 0
ENSMUST00000053253.9 5 109152939 109192199 Vmn2r13 5032 0
ENSMUST00000170341.2 5 109211533 109224708 Vmn2r14 5033 0
ENSMUST00000176697.1 5 109236543 109238428 Gm8473 5035 0
ENSMUST00000167133.2 5 109285669 109297644 Vmn2r15 5036 0
ENSMUST00000165180.2 5 109330161 109370247 Vmn2r16 5042 0
ENSMUST00000177413.1 5 109396329 109402092 Gm7171 5044 0
ENSMUST00000232722.1 5 109419687 109458459 Vmn2r17 5045 0
ENSMUST00000197935.1 5 109473395 109473979 Gm18555 5052 0
ENSMUST00000176112.1 5 109527459 109529470 Gm8488 5053 0
ENSMUST00000196881.1 5 109551891 109554156 Gm8493 5054 0
ENSMUST00000200284.4 5 109554708 109558936 Crlf2 5055 0
ENSMUST00000178719.1 5 109578018 109578589 Vmn2r-ps23 5058 0
ENSMUST00000184380.1 5 109599078 109599163 Gm28000 5059 0
ENSMUST00000092720.3 5 109674544 109691041 5430403G16Rik 5060 0
ENSMUST00000112547.7 5 109735989 109751597 4930522L14Rik 5061 0
ENSMUST00000061226.5 5 109757524 109757887 Gm8508 5063 0
ENSMUST00000196262.1 5 109769406 109796298 A430073D23Rik 5064 0
ENSMUST00000197379.1 5 109833500 109834145 Gm10416 5065 0
ENSMUST00000181101.1 5 109886230 109891137 Gm26779 5066 0
ENSMUST00000112544.7 5 109923399 109943936 Gm15446 5067 0
ENSMUST00000181488.1 5 109995510 109996398 1010001B22Rik 5070 0
ENSMUST00000112540.7 5 109996520 110010411 Zfp932 5071 0
ENSMUST00000210275.1 5 110046138 110072513 Gm17655 5078 0
ENSMUST00000209865.1 5 110076135 110080888 Gm35315 5080 0
ENSMUST00000086687.9 5 110099968 110103815 Plcxd1 5083 0
ENSMUST00000077220.13 5 110103974 110108197 Gtpbp6 5087 0
ENSMUST00000112528.7 5 110110091 110129794 Zfp605 5099 0
ENSMUST00000118871.1 5 110118021 110118849 Gm15484 5103 0
ENSMUST00000200038.1 5 110135841 110136563 Chfr 5104 0
ENSMUST00000200403.1 5 110153486 110154122 Gm43136 5114 0
ENSMUST00000152014.1 5 110154399 110162442 Gm15787 5115 0
ENSMUST00000112512.7 5 110176700 110226470 Golga3 5125 0
ENSMUST00000199123.1 5 110206579 110207287 Gm43138 5130 0
ENSMUST00000198052.1 5 110230607 110231201 Gm43137 5131 0
ENSMUST00000197188.4 5 110231003 110255469 Ankle2 5132 0
ENSMUST00000112505.8 5 110259129 110269913 Pgam5 5138 0
ENSMUST00000140087.1 5 110262160 110277267 Gm15788 5140 0
ENSMUST00000031472.11 5 110274281 110286186 Pxmp2 5144 0
ENSMUST00000007296.11 5 110286305 110337474 Pole 5148 0
ENSMUST00000157097.1 5 110328031 110328183 Gm26277 5153 0
ENSMUST00000120365.1 5 110328203 110328522 Gm15791 5154 0
ENSMUST00000137099.1 5 110331205 110333203 Gm15792 5156 0
ENSMUST00000112478.7 5 110339811 110342955 P2rx2 5158 0
ENSMUST00000185691.6 5 110344729 110356021 Lrcol1 5164 0
ENSMUST00000069483.11 5 110361753 110448503 Fbrsl1 5169 0
ENSMUST00000196305.1 5 110447988 110449946 Gm42596 5176 0
ENSMUST00000199828.1 5 110480754 110482201 Gm32996 5177 0
ENSMUST00000141532.7 5 110514922 110525972 A630023P12Rik 5178 0
ENSMUST00000040001.13 5 110544354 110621375 Galnt9 5183 0
ENSMUST00000042147.5 5 110648417 110653417 Noc4l 5186 0
ENSMUST00000031478.5 5 110653450 110660496 Ddx51 5192 0
ENSMUST00000196771.1 5 110661391 110662998 Gm42595 5197 0
ENSMUST00000041558.14 5 110664372 110770527 Ep400 5198 0
ENSMUST00000184384.1 5 110666074 110666141 Mir7026 5201 0
ENSMUST00000177596.1 5 110677123 110677230 Gm22716 5204 0
ENSMUST00000104066.1 5 110692048 110692181 Gm26079 5206 0
ENSMUST00000178031.1 5 110757084 110757191 Gm22583 5212 0
ENSMUST00000132267.1 5 110770948 110779260 Gm15559 5213 0
ENSMUST00000112426.7 5 110773666 110779967 Pus1 5214 0
ENSMUST00000031490.10 5 110784487 110810097 Ulk1 5221 0
ENSMUST00000056937.11 5 110829069 110839777 Hscb 5232 0
ENSMUST00000200172.1 5 110839978 110841333 Chek2 5236 0
ENSMUST00000198807.1 5 110876602 110877273 Gm42779 5242 0
ENSMUST00000040111.9 5 110879802 111289779 Ttc28 5243 0
ENSMUST00000121895.1 5 110905243 110905741 Gm15989 5246 0
ENSMUST00000199644.1 5 110978664 110979217 Gm42778 5247 0
ENSMUST00000102208.1 5 111004143 111004252 Mir701 5248 0
ENSMUST00000118677.1 5 111008479 111008846 Gm15988 5249 0
ENSMUST00000197083.1 5 111028551 111029285 Gm42780 5250 0
ENSMUST00000198098.1 5 111158310 111160688 Gm43677 5251 0
ENSMUST00000197532.1 5 111197139 111197679 Gm43676 5252 0
ENSMUST00000183861.1 5 111274983 111275094 Gm27602 5256 0
ENSMUST00000199221.1 5 111329737 111330544 Gm27680 5257 0
ENSMUST00000086635.8 5 111330762 111388359 Pitpnb 5259 0
ENSMUST00000199149.1 5 111387514 111388289 Gm43118 5263 0
ENSMUST00000138784.1 5 111417361 111418073 Mn1 5264 0
ENSMUST00000196957.1 5 111423588 111425710 Gm43119 5266 0
ENSMUST00000064930.7 5 111581421 111587945 C130026L21Rik 5267 0
ENSMUST00000198964.1 5 111593615 111594284 Gm42489 5271 0
ENSMUST00000180627.1 5 111733923 111734574 Gm26897 5272 0
ENSMUST00000137398.7 5 111734283 111761703 E130006D01Rik 5273 0
ENSMUST00000149538.1 5 111742848 111748176 Gm16019 5276 0
ENSMUST00000198395.4 5 111791554 111805689 Gm36535 5277 0
ENSMUST00000197648.1 5 111939803 111944235 Gm42488 5279 0
ENSMUST00000197688.1 5 112156236 112165244 1700016B01Rik 5280 0
ENSMUST00000186834.6 5 112206762 112210002 1700028D13Rik 5281 0
ENSMUST00000182953.7 5 112213227 112229395 Miat 5283 0
ENSMUST00000212599.1 5 112215460 112233720 Gm26953 5285 0
ENSMUST00000184902.1 5 112215506 112215867 Gm27998 5286 0
ENSMUST00000184904.1 5 112216739 112216813 Gm27882 5288 0
ENSMUST00000183644.1 5 112217317 112217467 Gm27627 5296 0
ENSMUST00000183754.1 5 112228607 112228742 Gm27357 5301 0
ENSMUST00000112385.7 5 112246492 112252518 Cryba4 5302 0
ENSMUST00000031286.12 5 112255814 112269585 Crybb1 5305 0
ENSMUST00000031287.10 5 112276690 112315361 Tpst2 5308 0
ENSMUST00000031288.13 5 112326357 112338073 Tfip11 5315 0
ENSMUST00000155756.7 5 112337391 112340022 Srrd 5319 0
ENSMUST00000112359.8 5 112343082 112378414 Hps4 5325 0
ENSMUST00000051117.2 5 112353800 112356033 Gm6583 5330 0
ENSMUST00000196925.1 5 112367211 112368472 Gm43759 5331 0
ENSMUST00000199500.1 5 112372584 112372951 Gm43758 5333 0
ENSMUST00000176660.1 5 112374368 112377639 Gm20636 5334 0
ENSMUST00000031291.8 5 112384353 112392213 Asphd2 5336 0
ENSMUST00000079491.13 5 112419150 112576975 Sez6l 5343 0
ENSMUST00000100882.2 5 112449425 112451738 Gm6588 5349 0
ENSMUST00000183300.1 5 112582644 112583371 Gm27004 5350 0
ENSMUST00000183186.7 5 112582935 112589996 1700034G24Rik 5351 0
ENSMUST00000195895.1 5 112640334 112641635 4933415J04Rik 5353 0
ENSMUST00000198371.1 5 112649366 112652112 Gm42864 5354 0
ENSMUST00000197981.1 5 112675374 112680587 Gm42865 5355 0
ENSMUST00000086617.10 5 112688875 112896362 Myo18b 5356 0
ENSMUST00000182801.7 5 112793291 112801701 1700095B10Rik 5359 0
ENSMUST00000065167.8 5 112910481 113015514 Grk3 5364 0
ENSMUST00000083439.1 5 113044143 113044252 Gm22740 5370 0
ENSMUST00000112336.7 5 113058257 113070117 Crybb2 5371 0
ENSMUST00000198638.1 5 113060512 113060993 Gm43247 5373 0
ENSMUST00000076069.12 5 113075838 113080667 Crybb3 5377 0
ENSMUST00000212276.1 5 113086322 113137986 2900026A02Rik 5388 0
ENSMUST00000197597.1 5 113100515 113101079 Gm43246 5391 0
ENSMUST00000197638.1 5 113117570 113119464 F830115B05Rik 5392 0
ENSMUST00000200193.1 5 113142448 113142829 4930557B06Rik 5393 0
ENSMUST00000196278.1 5 113145327 113154368 Gm42161 5394 0
ENSMUST00000196549.1 5 113165313 113166234 Gm43094 5395 0
ENSMUST00000086615.2 5 113226908 113239263 Tmem211 5396 0
